1403638537677829632,0.07385,0.01276,0.07620,0.02470,0.83742,-0.05329,0.54340,0.03361,-0.05591,-0.00665,
1403638537777829376,0.07349,0.01213,0.07577,0.02467,0.83738,-0.05331,0.54346,0.03131,-0.05408,-0.00449,
1403638537877829632,0.07363,0.01159,0.07609,0.02476,0.83743,-0.05324,0.54338,0.04184,-0.05850,-0.00444,
1403638537977829376,0.07344,0.01185,0.07702,0.02484,0.83740,-0.05339,0.54341,0.03311,-0.05717,-0.00612,
1403638538077829632,0.07283,0.01147,0.07596,0.02481,0.83735,-0.05339,0.54349,0.02938,-0.06003,-0.00521,
1403638538177829632,0.07285,0.01062,0.07474,0.02481,0.83733,-0.05339,0.54352,0.04161,-0.06488,-0.00585,
1403638538277829376,0.07308,0.01077,0.07511,0.02482,0.83736,-0.05333,0.54348,0.03956,-0.06566,-0.01013,
1403638538377829632,0.07287,0.01074,0.07540,0.02501,0.83729,-0.05333,0.54358,0.03177,-0.06314,-0.01164,
1403638538477829376,0.07236,0.01034,0.07521,0.02497,0.83728,-0.05333,0.54359,0.02930,-0.06970,-0.00295,
1403638538577829632,0.07263,0.01010,0.07467,0.02517,0.83722,-0.05338,0.54367,0.02779,-0.07313,-0.00889,
1403638538677829632,0.07254,0.01023,0.07298,0.02499,0.83703,-0.05348,0.54396,0.02901,-0.07659,-0.01111,
1403638538777829376,0.07269,0.00950,0.07143,0.02476,0.83624,-0.05332,0.54521,0.03008,-0.07414,-0.02689,
1403638538877829632,0.07466,0.00867,0.06901,0.02392,0.83522,-0.05278,0.54685,0.04523,-0.08283,0.00950,
1403638538977829376,0.07823,0.00879,0.06910,0.02461,0.83044,-0.05215,0.55412,0.04958,-0.07832,0.03407,
1403638539077829632,0.08262,0.01006,0.07013,0.02613,0.82486,-0.05376,0.56217,0.05565,-0.07769,0.04891,
1403638539177829632,0.08676,-0.00963,0.07350,0.02517,0.81942,-0.05342,0.57014,0.07162,-0.06084,0.12641,
1403638539277829376,0.09616,-0.02028,0.08836,0.02491,0.81564,-0.05226,0.57566,0.07037,-0.04939,0.20546,
1403638539377829632,0.10596,-0.02279,0.11405,0.02459,0.81651,-0.05142,0.57451,0.07124,-0.03948,0.28173,
1403638539477829376,0.11331,-0.02404,0.14696,0.02430,0.81850,-0.05030,0.57178,0.07335,-0.03813,0.33087,
1403638539577829632,0.12157,-0.02567,0.18114,0.02403,0.81937,-0.04888,0.57067,0.08256,-0.03786,0.33807,
1403638539677829632,0.13141,-0.02759,0.21050,0.02240,0.81991,-0.04840,0.57000,0.08836,-0.03252,0.23629,
1403638539777829376,0.14238,-0.02779,0.22818,0.02286,0.82113,-0.04655,0.56839,0.09868,-0.02638,0.11914,
1403638539877829632,0.15507,-0.02766,0.23848,0.02203,0.82365,-0.04586,0.56482,0.12225,-0.01471,0.08364,
1403638539977829376,0.17066,-0.02826,0.24654,0.02034,0.82818,-0.04543,0.55824,0.15522,-0.02239,0.08566,
1403638540077829632,0.18881,-0.02927,0.25349,0.02020,0.83407,-0.04510,0.54943,0.20474,-0.01865,0.07367,
1403638540177829632,0.21625,-0.02914,0.26227,0.01999,0.83803,-0.04469,0.54343,0.27959,-0.01500,0.08072,
1403638540277829376,0.24948,-0.03167,0.27545,0.02044,0.83382,-0.04344,0.54995,0.35739,-0.02012,0.11751,
1403638540377829632,0.29258,-0.02847,0.28490,0.02116,0.82772,-0.04154,0.55920,0.40372,-0.00803,0.08824,
1403638540477829376,0.33341,-0.02804,0.29325,0.01796,0.82529,-0.03560,0.56330,0.42890,0.01205,0.08017,
1403638540577829632,0.38100,-0.02546,0.29882,0.01075,0.82532,-0.02408,0.56405,0.45544,0.03445,0.07664,
1403638540677829632,0.42650,-0.02087,0.30461,0.00249,0.82516,-0.00693,0.56486,0.47424,0.05042,0.07171,
1403638540777829376,0.47497,-0.01443,0.30903,-0.00536,0.82388,0.01705,0.56648,0.49117,0.08598,0.06566,
1403638540877829632,0.52236,-0.00293,0.31409,-0.01553,0.82272,0.04502,0.56645,0.49658,0.13403,0.04645,
1403638540977829376,0.58603,0.01242,0.31716,-0.02907,0.82077,0.07120,0.56606,0.51035,0.18215,0.03101,
1403638541077829632,0.64706,0.03028,0.32022,-0.04271,0.81825,0.09060,0.56607,0.51193,0.21845,-0.00204,
1403638541177829632,0.70269,0.05247,0.31849,-0.05238,0.81624,0.10382,0.56589,0.51232,0.25716,-0.05237,
1403638541277829376,0.75505,0.07929,0.31273,-0.05748,0.81527,0.11258,0.56512,0.51391,0.28775,-0.02287,
1403638541377829632,0.81495,0.11271,0.31658,-0.06034,0.81508,0.11611,0.56438,0.51546,0.33774,0.03246,
1403638541477829376,0.87114,0.14952,0.32507,-0.06146,0.81492,0.11630,0.56445,0.51243,0.38742,0.09533,
1403638541577829632,0.92260,0.19068,0.33875,-0.06079,0.81349,0.11685,0.56647,0.52815,0.45163,0.16569,
1403638541677829632,0.98066,0.23999,0.36088,-0.06492,0.81178,0.11977,0.56785,0.53052,0.51727,0.24067,
1403638541777829376,1.03107,0.29337,0.38840,-0.07479,0.81030,0.12533,0.56756,0.50595,0.56263,0.29958,
1403638541877829632,1.08082,0.35134,0.42325,-0.08660,0.80873,0.13418,0.56608,0.47328,0.59503,0.32637,
1403638541977829376,1.12933,0.41213,0.45537,-0.09814,0.80743,0.14841,0.56250,0.46209,0.62058,0.25848,
1403638542077829632,1.17153,0.47264,0.48015,-0.11186,0.80502,0.16533,0.55866,0.44094,0.63133,0.20076,
1403638542177829632,1.21566,0.53550,0.50025,-0.12691,0.80088,0.18504,0.55520,0.43039,0.64594,0.14705,
1403638542277829376,1.25740,0.59892,0.51424,-0.14141,0.79658,0.20812,0.54968,0.41984,0.65519,0.09243,
1403638542377829632,1.30423,0.66682,0.52593,-0.15469,0.78862,0.22955,0.54905,0.42353,0.66577,0.07947,
1403638542477829376,1.34966,0.73476,0.53527,-0.16075,0.77477,0.24945,0.55827,0.40460,0.67250,0.05608,
1403638542577829632,1.39297,0.80430,0.54209,-0.15675,0.76253,0.26757,0.56779,0.35186,0.70052,0.04833,
1403638542677829632,1.42990,0.87792,0.55075,-0.15727,0.75898,0.27680,0.56798,0.27550,0.73760,0.10817,
1403638542777829376,1.45935,0.95577,0.56549,-0.16616,0.76305,0.27578,0.56044,0.19311,0.77594,0.17657,
1403638542877829632,1.48113,1.03563,0.58725,-0.17292,0.76840,0.27280,0.55249,0.13121,0.79125,0.22878,
1403638542977829376,1.49889,1.11743,0.61555,-0.17703,0.77303,0.26976,0.54619,0.08319,0.78856,0.29607,
1403638543077829632,1.51465,1.20003,0.64601,-0.17956,0.77674,0.26663,0.54161,0.09375,0.82030,0.27898,
1403638543177829632,1.52768,1.28257,0.67131,-0.17946,0.77814,0.26401,0.54091,0.09006,0.83412,0.21304,
1403638543277829376,1.54480,1.36690,0.69176,-0.17939,0.77869,0.26149,0.54137,0.09743,0.84344,0.15515,
1403638543377829632,1.55881,1.45107,0.70471,-0.17841,0.78004,0.26032,0.54031,0.09911,0.84954,0.11571,
1403638543477829376,1.57439,1.53721,0.71418,-0.18019,0.77918,0.26446,0.53895,0.10918,0.85971,0.07025,
1403638543577829632,1.59254,1.62589,0.72190,-0.18509,0.77624,0.27545,0.53602,0.10318,0.87907,0.03290,
1403638543677829632,1.60825,1.71597,0.72535,-0.19165,0.77056,0.29290,0.53266,0.09509,0.90848,0.02305,
1403638543777829376,1.62204,1.80881,0.73131,-0.20135,0.76249,0.31388,0.52872,0.09613,0.93254,0.08063,
1403638543877829632,1.63696,1.90745,0.74565,-0.21237,0.75246,0.33592,0.52523,0.09449,0.98061,0.16379,
1403638543977829376,1.64954,2.00500,0.76664,-0.22596,0.74397,0.35394,0.51979,0.09439,1.00377,0.23880,
1403638544077829632,1.66267,2.10591,0.79214,-0.24028,0.74009,0.36490,0.51125,0.09012,1.00132,0.25210,
1403638544177829632,1.67579,2.20359,0.81656,-0.25028,0.73709,0.37122,0.50620,0.10941,1.01380,0.20824,
1403638544277829376,1.68620,2.29507,0.83385,-0.25713,0.73448,0.37462,0.50407,0.12320,1.00530,0.13734,
1403638544377829632,1.70124,2.39308,0.84600,-0.25845,0.73399,0.37707,0.50228,0.14161,1.00148,0.08349,
1403638544477829376,1.71821,2.49148,0.85487,-0.25733,0.73473,0.37805,0.50103,0.16368,1.01104,0.06253,
1403638544577829632,1.73648,2.59107,0.86124,-0.25893,0.73228,0.37703,0.50455,0.16409,1.01375,0.08567,
1403638544677829632,1.75502,2.68955,0.87598,-0.26387,0.72595,0.37624,0.51168,0.17063,1.02156,0.15697,
1403638544777829376,1.77321,2.78649,0.89215,-0.26494,0.72530,0.37709,0.51142,0.16377,0.99317,0.16343,
1403638544877829632,1.78964,2.87379,0.90781,-0.26294,0.72866,0.37943,0.50592,0.17037,0.97435,0.11839,
1403638544977829376,1.80775,2.96686,0.91635,-0.26290,0.72967,0.38008,0.50400,0.16916,0.97180,0.05992,
1403638545077829632,1.82550,3.05798,0.91964,-0.26439,0.72851,0.38001,0.50494,0.17557,0.95927,0.00543,
1403638545177829632,1.84023,3.13571,0.91823,-0.26440,0.72808,0.38127,0.50461,0.17886,0.92548,-0.06297,
1403638545277829376,1.85763,3.22631,0.90964,-0.26369,0.72752,0.38295,0.50451,0.17703,0.93063,-0.10350,
